Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
763.59,766.07,755,760.04,1622900,11.6959683899712,789.398436779942,742.614563220057,762.55,775.14,772.99,768.2,771.1,769.986,771.459,766.0065,731.735399999999,627.097149999999,767.004975020596,767.004975020596,767.004975020596,767.004975020596,767.004975020596,9.70933303915422,13.3601589939499,15.2195893888874,19.8982239138127,1333.33333333333,-1.19855445493072,51.2322797930968,-80.4337231968811,19.5662768031189,0.0115094442003905,-4073478.99999999,-8455309.00000006,10,3,344,50,0,0,0,0,0,0,0,2015,12,108.55,108.06,109.73,107.7,109.235,108.652,106.5962,2052.23,2047.62,2049.62,17574.75,17492.3,17477.67,750.42
749,757.44,748.65,750.42,2159200,12.031507277506,789.764014555012,741.637985444988,760.04,762.55,775.14,779.21,763.59,764.228,769.304,765.701,733.903799999999,628.036099999999,761.476650013731,761.476650013731,761.476650013731,761.476650013731,761.476650013731,7.57041616966706,12.2022104290933,14.9460472896812,19.5555020565924,1333.33333333333,-2.79155925748411,46.7195199512887,-96.0135135135135,3.98648648648645,0.0075278157077034,-20771504,-13192712,11,4,345,50,0,0,0,0,0,0,0,2015,12,106.05,108.55,108.06,110.22,108.898,108.592,106.7602,2012.37,2052.23,2091.69,17265.21,17574.75,17847.63,762.54
751.26,764.15,736.26,762.54,2693200,10.4584010426394,787.741302085279,745.907697914721,750.42,760.04,762.55,772.99,749,762.138,769.273,766.8245,736.014799999999,628.973699999999,761.831100009154,761.831100009154,761.831100009154,761.831100009154,761.831100009154,6.77519165745161,11.116806674765,15.8706153404182,20.0627573357098,1333.33333333333,-0.0406370846169049,52.4073973472084,-53.7242472266244,46.2757527733756,0.0129255657008822,32641584,60516203.9999998,14,0,348,51,0,0,0,0,0,0,0,2015,12,106.86,106.05,108.55,109.72,108.669,108.678,106.9062,2021.94,2012.37,2077.07,17368.5,17265.21,17730.51,760.09
767.79,774.75,758,760.09,2469300,9.866891261089,787.041782522178,747.574217477822,762.54,750.42,760.04,775.14,751.26,759.128,766.903,767.308,737.782999999999,629.880199999999,761.250733339436,761.250733339436,761.250733339436,761.250733339436,761.250733339436,5.8795007529244,10.0693454903969,15.9334285303884,19.5255869905828,1333.33333333333,-3.02376912183109,51.2171274172127,-58.0383870399717,41.9616129600283,0.0125687156271511,-6049784.99999983,23878131.0000002,15,1,349,51,0,0,0,0,0,0,0,2015,12,107.51,106.86,106.05,109.73,108.396,108.7205,107.0366,2043.41,2021.94,2063.59,17524.91,17368.5,17568,776.59
766.57,781.5,757.05,776.59,2656000,8.68810031626733,786.214700632535,751.462299367465,760.09,762.54,750.42,762.55,767.79,761.936,766.776999999999,768.8385,739.881999999999,630.871499999999,766.363822226291,766.363822226291,766.363822226291,766.363822226291,766.363822226291,6.42698507840396,9.34087340799829,16.541755063932,18.4560570143448,1333.33333333333,-0.161984958539563,58.1163469766847,-28.9839760521217,71.0160239478783,0.0145218372735462,43824000,81300160,16,2,350,51,0,0,0,0,0,0,0,2015,12,109.11,107.51,106.86,108.06,108.351,108.84,107.2086,2073.07,2043.41,2047.62,17749.09,17524.91,17492.3,769.83
781.16,781.59,769.3,769.83,1825500,8.43675447390129,786.203008947803,752.455991052197,776.59,760.09,762.54,760.04,766.57,763.894,766.94,769.3295,741.878599999999,631.813499999999,767.519214817527,767.519214817527,767.519214817527,767.519214817527,767.519214817527,6.24342453479517,8.72138363335766,16.2380582736512,17.4553165363441,1333.33333333333,0.212184326998177,54.7029205637425,-40.8874801901742,59.1125198098258,0.01535493678547,-12340380,17926410.0000001,17,3,351,51,0,0,0,0,0,0,0,2015,12,107.52,109.11,107.51,108.55,108.333,108.7775,107.3368,2041.89,2073.07,2052.23,17495.84,17749.09,17574.75,756.85
767.23,774.14,756.59,756.85,3389700,8.64351140879364,786.462022817587,751.887977182413,769.83,776.59,760.09,750.42,781.16,765.18,764.704,769.175,743.675599999999,632.733249999999,763.962809878352,763.962809878352,763.962809878352,763.962809878352,763.962809878352,4.99301756148554,7.97571041898324,16.3317683969618,17.4414215573512,1333.33333333333,-2.86957302909357,48.7786523294166,-63.7436168339496,36.2563831660504,0.0164771207863122,-43998306.0000001,-10474173.0000001,18,4,352,51,0,0,0,0,0,0,0,2015,12,105.46,107.52,109.11,106.05,107.857,108.608,107.4156,2005.55,2041.89,2012.37,17128.55,17495.84,17265.21,760.8
763.05,766.35,754.15,760.8,1742400,8.63067814620721,785.626356292414,751.103643707585,756.85,769.83,776.59,762.54,767.23,764.832,763.485,768.365,745.466799999999,633.666749999999,762.908539918901,762.908539918901,762.908539918901,762.908539918901,762.908539918901,4.2715532084768,7.23487897688195,16.0366420828931,17.58796235255,1333.33333333333,-1.57699323406513,50.5342925098056,-56.7881669307977,43.2118330692023,0.0147323760580799,6882479.99999988,-28226880.0000001,21,0,355,52,0,0,0,0,0,0,0,2015,12,106.63,105.46,107.52,106.86,107.548,108.46,107.5086,2021.15,2005.55,2021.94,17251.62,17128.55,17368.5,767.13
764.27,770.34,761.2,767.13,1816900,8.40663038761338,784.699760775227,751.073239224773,760.8,756.85,769.83,760.09,763.05,766.24,762.683999999999,767.8865,747.280799999999,634.703149999999,764.315693279267,764.315693279267,764.315693279267,764.315693279267,764.315693279267,4.16258195516821,6.6204195725392,15.5725962198293,17.3369150810616,1333.33333333333,-1.03336171530304,53.296914007164,-35.9809207797595,64.0190792202405,0.0150749237231665,11500977.0000001,-17387733.0000001,22,1,356,52,0,0,0,0,0,0,0,2015,12,107.33,106.63,105.46,107.51,107.308,108.363,107.6106,2038.97,2021.15,2043.41,17417.27,17251.62,17524.91,768.51
770.69,771.9,757.65,768.51,1529700,8.39813104209862,784.626762084197,751.034237915803,767.13,760.8,756.85,776.59,764.27,764.624,763.279999999999,767.8305,748.987599999999,635.767249999999,765.713795519512,765.713795519512,765.713795519512,765.713795519512,765.713795519512,4.13985425579358,6.12430650919008,15.4781250612701,17.3594212310723,1333.33333333333,0.781588092584098,53.9013707594444,-30.13431542461,69.86568457539,0.0104742573685103,2110985.99999999,-1713264.00000001,23,2,357,52,0,0,0,0,0,0,0,2015,12,108.13,107.33,106.63,109.11,107.315,108.311,107.742,2064.29,2038.97,2073.07,17602.61,17417.27,17749.09,765.84
768.52,769.2,764.39,765.84,520600,8.40230950395546,784.464119007911,750.854880992089,768.51,767.13,760.8,769.83,770.69,763.826,763.859999999999,767.6595,750.696199999999,636.790599999999,765.755863679675,765.755863679675,765.755863679675,765.755863679675,765.755863679675,3.86187837445107,5.67182088224228,14.7161161283222,17.3803197989394,1333.33333333333,0.763117730645764,52.4859689941492,-34.7452018530774,65.2547981469226,0.00988767905482332,-1390001.99999998,-1780451.99999998,24,3,358,52,0,0,0,0,0,0,0,2015,12,108.11,108.13,107.33,107.52,107.271,108.253,107.8762,2060.99,2064.29,2041.89,17552.17,17602.61,17495.84,782.24
770,782.82,767.73,782.24,1557800,8.97398057545714,786.120961150914,750.225038849086,765.84,768.51,767.13,756.85,768.52,768.904,767.041999999999,768.173,752.480599999999,637.936799999999,771.25057578645,771.25057578645,771.25057578645,771.25057578645,771.25057578645,4.90834310132561,5.51912532605894,14.8778221191564,16.1918803058362,1333.33333333333,4.24029210308894,59.5177017019256,-1.24570446735404,98.754295532646,0.00933887141685369,25547920,15998606,28,0,362,53,0,0,0,0,0,0,0,2015,12,108.05,108.11,108.13,105.46,107.471,108.1845,107.9758,2056.5,2060.99,2005.55,17528.27,17552.17,17128.55,793.96
786.99,798.69,786.2,793.96,1921500,10.5590012860193,790.846502572039,748.610497427961,782.24,765.84,768.51,760.8,770,775.536,770.183999999999,769.7285,754.453399999999,639.098399999999,778.820383857633,778.820383857633,778.820383857633,778.820383857633,778.820383857633,6.60721611410395,5.73674348366795,14.9901205392166,16.2511261072144,1333.33333333333,4.12043958349727,63.6570254410949,-7.57648566394364,92.4235143360564,0.00996326810623435,22519980.0000001,59777865,29,1,363,53,0,0,0,0,0,0,0,2015,12,109.75,108.05,108.11,106.63,107.76,108.2145,108.1008,2078.36,2056.5,2021.15,17720.98,17528.27,17251.62,790.3
793.96,796.46,787.2,790.3,1428300,11.1016819019865,792.257363803973,747.850636196027,793.96,782.24,765.84,767.13,786.99,780.17,773.204999999999,770.054,756.260399999999,640.261849999999,782.646922571755,782.646922571755,782.646922571755,782.646922571755,782.646922571755,7.57098025671837,6.10359083827803,14.5808262149869,16.306140065637,1333.33333333333,3.97452933205277,61.5407830552275,-13.4390517379466,86.5609482620534,0.0116002909919829,-5227578.00000012,9298232.99999999,30,2,364,53,0,0,0,0,0,0,0,2015,12,108.76,109.75,108.05,107.33,107.885,108.1405,108.1942,2063.36,2078.36,2038.97,17603.87,17720.98,17417.27,778.01
787.82,788.33,777.32,778.01,1637600,11.107651511707,792.277303023414,747.846696976586,790.3,793.96,782.24,768.51,793.96,782.07,773.346999999999,770.062,758.220599999999,641.321099999999,781.101281714504,781.101281714504,781.101281714504,781.101281714504,781.101281714504,7.25938828575568,6.33475032777356,14.4664814853449,15.4722119794931,1333.33333333333,0.182850667662468,54.9363661921394,-33.1251001121257,66.8748998878744,0.0152121492894579,-20126103.9999999,262015.999999948,31,3,365,53,1,0,1,0,1,0,0,2015,12,107.41,108.76,109.75,108.13,107.715,108.033,108.2712,2043.94,2063.36,2064.29,17425.03,17603.87,17602.61,759.44
762.2,762.2,747.54,759.44,3369100,11.3549003564772,792.333800712954,746.914199287046,778.01,790.3,793.96,765.84,787.82,780.79,772.307999999999,769.624,759.973399999999,642.299949999999,773.880854476336,773.880854476336,773.880854476336,773.880854476336,773.880854476336,5.45116792918088,6.15803384805503,15.6095899506774,15.9478675737279,1333.33333333333,-1.34964862372212,46.769124560537,-62.8704148646484,37.1295851353517,0.019392004354384,-62564186.9999998,-29513316,4,0,4,1,0,0,0,0,0,0,1,2016,1,105.14,107.41,108.76,108.11,107.477,107.905,108.3156,2012.66,2043.94,2060.99,17148.94,17425.03,17552.17,761.53
764.1,769.2,755.65,761.53,2260800,11.2571235926061,791.254247185212,746.225752814788,759.44,778.01,790.3,782.24,762.2,776.648,772.775999999999,768.74,761.581199999999,643.282849999999,769.763902984224,769.763902984224,769.763902984224,769.763902984224,769.763902984224,4.13907314349763,5.75424170714355,15.4624763827719,15.8590581570874,1333.33333333333,0.618352381581548,47.7113226035163,-72.6490713587488,27.3509286412512,0.0152197581057902,4725071.99999981,-39970944.0000001,5,1,5,1,0,0,0,0,0,0,1,2016,1,104.96,105.14,107.41,108.05,107.427,107.642,108.3144,2016.71,2012.66,2056.5,17158.66,17148.94,17528.27,759.33
750.37,765.73,748,759.33,2410300,11.3991911532192,790.855382306438,745.258617693562,761.53,759.44,778.01,793.96,764.1,769.722,772.628999999999,768.057,762.381199999999,644.252649999999,766.285935322816,766.285935322816,766.285935322816,766.285935322816,766.285935322816,2.88841115307923,5.18107559633068,15.6244423554311,16.1835069964325,1333.33333333333,-0.193217665615131,46.7728247868199,-76.9501466275659,23.0498533724341,0.0107072582070266,-5302659.99999984,-32924697.9999999,6,2,6,1,0,0,0,0,0,0,1,2016,1,103.95,104.96,105.14,109.75,107.159,107.3535,108.2342,1990.26,2016.71,2078.36,16906.51,17158.66,17720.98,741
746.49,755.31,735.28,741,3156600,12.7579180779809,791.865836155962,740.834163844038,759.33,761.53,759.44,790.3,750.37,759.862,770.015999999999,766.35,762.578799999999,645.069949999999,757.857290215211,757.857290215211,757.857290215211,757.857290215211,757.857290215211,0.413409181633597,4.22754231339127,16.2262679014717,17.0921215293627,1333.33333333333,-3.40620233858668,39.7560229596301,-90.9793407979814,9.02065920201864,0.0122346576802565,-57860478.0000001,-107766324,7,3,7,1,0,0,0,0,0,0,1,2016,1,100.69,103.95,104.96,108.76,106.495,106.9015,108.0874,1943.09,1990.26,2063.36,16514.1,16906.51,17603.87,730.91
747.8,750.12,728.92,730.91,2375300,15.0158234434369,794.799646886874,734.736353113126,741,759.33,761.53,778.01,746.49,750.442,766.255999999999,764.768,762.540599999999,645.889499999999,748.874860143474,748.874860143474,748.874860143474,748.874860143474,748.874860143474,-2.33530642769426,2.91497256517416,16.581534479938,18.212043936157,1333.33333333333,-4.89258435153739,36.5091814311321,-97.1477712483875,2.85222875161245,0.0121538346608023,-23966777.0000001,-75154492,8,4,8,1,0,0,0,0,0,0,1,2016,1,99.87,100.69,103.95,107.41,105.669,106.492,107.9198,1922.03,1943.09,2043.94,16346.45,16514.1,17425.03,733.07
731.95,735.08,719.56,733.07,2544800,16.5911585443079,796.601817088616,730.237182911384,730.91,741,759.33,759.44,747.8,745.168,762.978999999999,763.4195,762.463599999999,646.736649999999,743.606573428983,743.606573428983,743.606573428983,743.606573428983,743.606573428983,-4.2899376722936,1.47399051768061,16.5057105885139,19.6330744374361,1333.33333333333,-4.27896166301055,37.6824986905854,-82.9268292682926,17.0731707317074,0.0117117379077576,5496768.00000021,-68633255.9999998,11,0,11,2,0,0,0,0,0,0,1,2016,1,100.18,99.87,100.69,105.14,104.876,106.0735,107.7404,1923.67,1922.03,2012.66,16398.57,16346.45,17148.94,745.34
740.75,748.34,736.43,745.34,2340800,16.8377009541478,796.840901908296,729.490098091704,733.07,730.91,741,761.53,731.95,741.93,759.288999999999,763.1655,762.473399999999,647.675599999999,744.184382285988,744.184382285988,744.184382285988,744.184382285988,744.184382285988,-4.79365232065732,0.220461950013023,16.4174455464772,19.887194827246,1333.33333333333,-4.717222335856,44.0120718554449,-67.4207001137368,32.5792998862632,0.0156330972399751,28721616,-11891263.9999998,12,1,12,2,0,0,0,0,0,0,1,2016,1,101.34,100.18,99.87,104.96,104.205,105.838,107.5878,1938.68,1923.67,2016.71,16516.22,16398.57,17158.66,719.57
749.34,753,716.78,719.57,2586400,19.4591483288572,799.935296657714,722.098703342286,745.34,733.07,730.91,759.33,740.75,733.978,751.849999999999,761.017,762.116999999999,648.467749999999,735.979588190659,735.979588190659,735.979588190659,735.979588190659,735.979588190659,-7.18939852868402,-1.26151014572639,17.8319137217288,20.9297642956963,1333.33333333333,-9.36948964683359,35.7900098141005,-96.5938224880966,3.4061775119034,0.0206051640129391,-66651528,-111137608,13,2,13,2,0,0,0,0,0,0,1,2016,1,97.84,101.34,100.18,103.95,103.014,105.387,107.3748,1890.28,1938.68,1990.26,16151.41,16516.22,16906.51,731.39
724.44,739.89,705,731.39,2777900,20.5582944203535,800.698588840707,718.465411159293,719.57,745.34,733.07,741,749.34,732.056,745.958999999999,759.582,761.789999999999,649.351199999999,734.44972546044,734.44972546044,734.44972546044,734.44972546044,734.44972546044,-8.04157121555761,-2.61752235969263,19.050348455891,22.3035453177134,1333.33333333333,-7.45413134252815,41.214591095404,-71.8326395559825,28.1673604440175,0.0218540874032214,32834777.9999998,-79725730.0000001,14,3,14,2,0,0,0,0,0,0,1,2016,1,99.93,97.84,101.34,100.69,102.131,105.008,107.1792,1921.84,1890.28,1943.09,16379.05,16151.41,16514.1,710.49
709.99,724.16,701.51,710.49,3833800,22.864034984878,802.005069969756,710.548930030244,731.39,719.57,745.34,730.91,724.44,727.972,739.206999999999,756.277,761.023399999999,650.156199999999,726.46315030696,726.46315030696,726.46315030696,726.46315030696,726.46315030696,-10.2848225090846,-4.15098238957103,19.823894994756,23.6942313899575,1333.33333333333,-8.67855168956697,35.5031693078897,-90.7594155175962,9.2405844824038,0.0246199752772065,-80126419.9999999,-253414180,15,4,15,2,0,0,0,0,0,0,1,2016,1,96.82,99.93,97.84,99.87,101.072,104.3935,106.9138,1880.33,1921.84,1922.03,15988.08,16379.05,16346.45,719.08
720.15,725.35,709.85,719.08,2436200,24.0653416380932,801.870183276186,705.608816723813,710.49,731.39,719.57,733.07,709.99,725.174,735.170999999999,753.7395,760.298799999999,651.045049999999,724.00210020464,724.00210020464,724.00210020464,724.00210020464,724.00210020464,-11.2399074540522,-5.56876740246726,19.5150453522734,24.8864820045397,1333.33333333333,-5.31444222058359,39.2306013835404,-81.9201481786375,18.0798518213625,0.0257103841200191,20926958.0000001,-123637150,19,1,19,3,0,0,0,0,0,0,1,2016,1,97.04,96.82,99.93,100.18,100.262,103.8695,106.6526,1881.33,1880.33,1923.67,16016.02,15988.08,16398.57,718.56
705.9,726.95,687.78,718.56,4122000,25.2964408771843,802.417881754369,701.232118245631,719.08,710.49,731.39,745.34,720.15,719.818,730.873999999999,751.825,759.456599999999,651.918099999999,722.188066803093,722.188066803093,722.188066803093,722.188066803093,722.188066803093,-11.9015847476416,-6.83533087150212,20.9189706842539,26.6897801534386,1333.33333333333,-5.6425879479469,39.0833504645293,-71.6783216783217,28.3216783216783,0.0233371682518112,-2143440.00000039,-157831380,20,2,20,3,0,0,0,0,0,0,1,2016,1,96.74,97.04,96.82,101.34,99.4400000000001,103.4335,106.3912,1859.33,1881.33,1938.68,15766.74,16016.02,16516.22,726.67
720.17,737.67,711.11,726.67,2596900,25.8052106682318,801.728921336464,698.508078663536,718.56,719.08,710.49,719.57,705.9,721.238,727.607999999999,750.1185,758.757999999999,652.827149999999,723.682044535396,723.682044535396,723.682044535396,723.682044535396,723.682044535396,-11.6374107212782,-7.79574684145734,21.3219013496643,27.5193788602497,1333.33333333333,-4.30116023336363,42.6959557714744,-61.3227250124317,38.6772749875683,0.0182921729494559,21060859,-88632197,21,3,21,3,0,0,0,0,0,0,1,2016,1,96.83,96.74,97.04,97.84,98.728,102.9435,106.1302,1868.99,1859.33,1890.28,15882.68,15766.74,16151.41,745.46
742,748.56,740.5,745.46,2357300,25.5065524089345,800.048104817869,698.021895182131,726.67,718.56,719.08,731.39,720.17,724.052,728.053999999999,749.035,758.571799999999,653.810249999999,730.941363023597,730.941363023597,730.941363023597,730.941363023597,730.941363023597,-9.79889932488231,-8.19637733814234,21.3624798246883,27.505799560887,1333.33333333333,0.601889338731449,50.0823020643376,-29.1574551707197,70.8425448292803,0.0204926082339218,44293667.0000002,-51082690.9999999,22,4,22,3,0,0,0,0,0,0,1,2016,1,99.64,96.83,96.74,99.93,98.6230000000001,102.559,105.9486,1906.9,1868.99,1921.84,16093.51,15882.68,16379.05,733.62
743.84,752.46,732.5,733.62,2267000,25.2967452607983,797.883990521597,696.697009478403,745.46,726.67,718.56,710.49,742,728.678,728.324999999999,747.2905,758.078999999999,654.738249999999,731.834242015731,731.834242015731,731.834242015731,731.834242015731,731.834242015731,-9.1913032242885,-8.39536251537157,21.2623026943534,27.7998102484177,1333.33333333333,0.370770683121046,46.0540057592068,-43.6993367722918,56.3006632277082,0.0156687714572433,-26841280.0000001,-79095630,25,0,25,4,0,0,0,0,0,0,1,2016,1,98.16,99.64,96.83,96.82,98.4520000000001,102.0605,105.743,1877.08,1906.9,1880.33,15885.22,16093.51,15988.08,733.79
